id,ev_id,o_id,ev_type,time,latitude,longitude,depth,mag_type,mag,mag_plot_size,method_id,evaluation_mode,author,rms,az_gap,num_phase
65,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwuxclaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130424.0842.6663,None,2024-04-15T13:04:13.676726Z,46.51048429,8.475992375,-1397.293115,MwA,-4.3518686,0.78610938,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.73E-05,109.217488,6
66,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwvayuaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130434.491193.7005,None,2024-04-15T13:04:24.112083Z,46.51057883,8.476186348,-1388.718036,MwA,-4.18143658,0.956530865,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.57E-05,83.90620555,9
67,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwveekgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130443.136329.7495,not existing,2024-04-15T13:04:32.809142Z,46.51064218,8.476200874,-1379.03005,MwA,-3.760509629,1.552967846,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,3.55E-04,328.8318662,5
68,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwvlbyna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130503.978024.8856,None,2024-04-15T13:04:51.482884Z,46.5104767,8.475971085,-1388.161145,MwA,-4.231394749,0.903066857,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000135096,78.64709778,9
69,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwvllxna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130504.698216.9079,None,2024-04-15T13:04:52.518641Z,46.51088959,8.476323985,-1415.12625,MwA,-3.809058618,1.468547402,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000185761,311.8571756,5
70,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwvrwjaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130520.306269.10524,None,2024-04-15T13:05:09.828788Z,46.5105793,8.476183721,-1388.950694,MwA,-4.337327431,0.799380523,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.97E-05,93.70001829,6
71,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwvsfggn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130520.988796.10617,None,2024-04-15T13:05:10.753240Z,46.51045015,8.47600456,-1397.848181,MwA,-4.249072459,0.884873214,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.43E-05,105.0283621,8
72,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwvwputn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130533.696471.11018,None,2024-04-15T13:05:22.673945Z,46.51056558,8.476220876,-1398.286549,MwA,-4.07921933,1.075988459,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.59E-05,97.53530122,14
73,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwwlrbaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130613.987111.12112,None,2024-04-15T13:06:03.363367Z,46.51058757,8.476262552,-1397.35037,MwA,-3.891031749,1.336292108,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000116279,82.30365263,15
74,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwwormna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130622.411691.12440,None,2024-04-15T13:06:11.520213Z,46.51054073,8.476228647,-1380.076159,MwA,-3.525044582,2.036549579,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00010256,91.92755102,15
75,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwwqosgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130626.873145.12691,None,2024-04-15T13:06:16.633654Z,46.51056025,8.476144176,-1374.070021,MwA,-4.408487371,0.736501427,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.58E-04,116.0196641,5
76,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwwqxmna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130627.999903.12807,None,2024-04-15T13:06:17.554562Z,46.51053756,8.476216817,-1379.626986,MwA,-4.026165577,1.143758908,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.13E-04,98.47060122,14
77,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwwtkdgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130634.570366.13138,None,2024-04-15T13:06:24.269365Z,46.51053826,8.476082425,-1393.519349,MwA,-4.0486682,1.114507969,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.04E-05,78.07264412,12
78,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwwtrcna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130635.176595.13210,None,2024-04-15T13:06:24.994507Z,46.51048569,8.475961752,-1386.908061,MwA,-4.256670828,0.877166151,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.90E-05,85.50023201,8
79,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwwuifgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130637.140097.13360,None,2024-04-15T13:06:26.773805Z,46.51053989,8.476228481,-1380.21755,MwA,-4.064099745,1.094882226,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.44E-04,103.6163751,13
80,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwwztnaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130653.873391.13878,None,2024-04-15T13:06:41.473093Z,46.51054122,8.476227435,-1380.144671,MwA,-3.896525667,1.327866592,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000112303,101.822822,14
81,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwxxdegn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130754.932781.17646,None,2024-04-15T13:07:44.664972Z,46.51053682,8.476218314,-1379.733248,MwA,-4.032777379,1.135085533,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.07E-04,99.90416122,14
82,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwxyfxtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130757.979334.17846,None,2024-04-15T13:07:47.657735Z,46.51041257,8.475960397,-1400.514441,MwA,-3.836006764,1.423684957,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.33E-05,92.99871944,11
83,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwxzedtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130802.366224.18022,None,2024-04-15T13:07:50.175550Z,46.51053176,8.476010796,-1387.212333,MwA,-4.275556874,0.858299464,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000144533,110.0116451,9
84,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwyaruaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130804.577773.18215,None,2024-04-15T13:07:54.296511Z,46.51048876,8.475973455,-1387.493982,MwA,-4.394340233,0.748595413,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000115973,88.5496789,8
85,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwyfpmna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130817.757558.18697,None,2024-04-15T13:08:07.578879Z,46.51053202,8.476213391,-1379.860192,MwA,-3.979623855,1.206716777,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.79E-05,88.20558556,15
86,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwyifiaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130824.847778.19122,None,2024-04-15T13:08:14.637798Z,46.51053985,8.476230083,-1380.42341,MwA,-3.412335811,2.318725684,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.30E-04,92.9653725,17
87,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwyiytaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130826.878682.19302,None,2024-04-15T13:08:16.652483Z,46.51057601,8.476256601,-1386.143389,MwA,-4.272314312,0.861509602,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.98E-05,181.8001921,6
88,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwymxsgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130837.597465.19875,None,2024-04-15T13:08:27.361701Z,46.5105372,8.476214633,-1379.711507,MwA,-4.232559128,0.90185707,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000103303,97.44625136,12
89,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwyxakgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130904.990228.21060,None,2024-04-15T13:08:54.684932Z,46.51079624,8.476669996,-1378.856009,MwA,-3.271012964,2.72841731,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.27E-04,283.3456747,14
90,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwznwmgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415130951.823909.22584,None,2024-04-15T13:09:40.241446Z,46.51053519,8.476210679,-1380.524476,MwA,-4.245040841,0.888989963,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.83E-05,171.9004774,8
91,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwzskrgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131002.91358.23227,None,2024-04-15T13:09:52.542754Z,46.51053459,8.476215958,-1380.731279,MwA,-4.219255852,0.915776199,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.75E-05,99.98530293,10
92,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjwztwmna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131006.789752.23491,None,2024-04-15T13:09:56.466504Z,46.51054594,8.47609649,-1393.371819,MwA,-4.317527852,0.817811762,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.86E-05,80.39542034,9
93,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxacalgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131028.873741.24884,None,2024-04-15T13:10:18.509163Z,46.51053657,8.476220634,-1379.957379,MwA,-4.117061624,1.030116791,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00011769,101.4825123,13
94,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxaefatn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131034.636339.25152,None,2024-04-15T13:10:24.395330Z,46.51053861,8.476215016,-1380.689297,MwA,-4.247066793,0.886918843,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.15E-05,165.358037,7
95,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxamdnna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131056.252174.2041,None,2024-04-15T13:10:45.873933Z,46.5103863,8.475827203,-1402.037294,MwA,-3.695152691,1.674329514,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.80E-04,92.58952151,11
96,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxaoicaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131101.93382.2427,None,2024-04-15T13:10:51.752849Z,46.51055499,8.47610445,-1392.366624,MwA,-4.194992811,0.941718002,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.37E-05,84.78682039,9
97,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxaqidna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131107.398738.2566,None,2024-04-15T13:10:57.166016Z,46.51049959,8.476535092,-1396.207254,MwA,-3.613986559,1.838332218,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.83E-05,282.2278542,5
98,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxatzvna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131117.314783.2949,not existing,2024-04-15T13:11:07.118847Z,46.51086968,8.475965202,-1376.308666,MwA,-3.749707496,1.572401792,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000105136,315.108851,5
99,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxbbjstn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131137.209924.3572,None,2024-04-15T13:11:27.075703Z,46.51060394,8.475875558,-1394.008158,MwA,-3.891760137,1.33517198,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.50E-04,298.2905222,6
100,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxbddsgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131142.075813.3757,None,2024-04-15T13:11:31.858037Z,46.51048794,8.475977079,-1387.900746,MwA,-4.442221678,0.708445489,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.65E-04,86.17124355,8
101,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxbixcna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131157.604394.4413,None,2024-04-15T13:11:47.399828Z,46.51058552,8.476251969,-1396.15617,MwA,-4.07042196,1.086941819,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.75E-05,100.0749648,12
102,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxbshqgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131223.034321.5561,not existing,2024-04-15T13:12:12.825057Z,46.51107017,8.475965602,-1381.591892,MwA,-3.651729353,1.760161841,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000258393,318.7757567,5
103,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxbyttgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514091541.740441.5873,induced or triggered event,2024-04-15T13:12:30.317562Z,46.51062703,8.476291349,-1399.225965,MwA,-3.986921658,1.196620529,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,2.88E-04,125.6926753,5
104,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxcizsna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131308.255252.8411,None,2024-04-15T13:12:57.970236Z,46.51041911,8.475692303,-1373.147406,MwA,-3.675795588,1.712061985,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.79E-05,236.1482933,12
105,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxcomwaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131323.144359.9667,None,2024-04-15T13:13:12.856858Z,46.51049883,8.476098799,-1401.885299,MwA,-3.698712964,1.667480624,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.16E-04,91.79812529,15
106,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxcqfkna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131327.75451.10023,None,2024-04-15T13:13:17.490992Z,46.51051413,8.47607468,-1395.538461,MwA,-4.505232261,0.658872145,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.18E-05,164.4369656,5
107,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxcytdaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131350.81101.11388,None,2024-04-15T13:13:40.548869Z,46.51057862,8.476242442,-1384.019779,MwA,-4.443217864,0.707633437,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,3.51E-05,91.02975336,8
108,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxdbpggn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131358.655194.12271,None,2024-04-15T13:13:48.257155Z,46.5105697,8.476140207,-1393.808422,MwA,-3.101047259,3.318131922,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000109084,84.43749734,22
109,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxdcebgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131400.097703.12433,None,2024-04-15T13:13:49.797159Z,46.51022532,8.476296391,-1380.997735,MwA,-3.422615509,2.291445454,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.31E-04,328.0190785,5
110,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxdgtmtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131412.959277.13334,None,2024-04-15T13:14:02.219129Z,46.51048707,8.476005676,-1400.30002,MwA,-4.367671288,0.771936603,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,3.71E-05,113.1447061,6
111,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxdibfaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131416.238001.13617,None,2024-04-15T13:14:05.727161Z,46.51055102,8.476148752,-1397.229622,MwA,-4.219866193,0.915132927,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.77E-05,91.81613909,10
112,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxdkroaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131423.488549.14167,None,2024-04-15T13:14:12.838224Z,46.51054141,8.476235373,-1379.614988,MwA,-4.060754718,1.099106862,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.54E-04,106.3619617,14
113,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxdtoyaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131447.147157.15400,None,2024-04-15T13:14:36.896213Z,46.51054332,8.476148545,-1396.677636,MwA,-3.935559639,1.269513895,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000177939,95.52854013,14
114,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxenlftn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131540.851605.17359,None,2024-04-15T13:15:30.591466Z,46.51053168,8.476090607,-1401.904798,MwA,-4.390555643,0.751864287,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.76E-05,102.9220321,8
115,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxfdljgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131624.199996.19646,None,2024-04-15T13:16:13.869834Z,46.51049984,8.476016632,-1391.392027,MwA,-4.38895519,0.753250941,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.40E-05,95.03530882,7
116,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxfwpatn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131715.825621.22116,None,2024-04-15T13:17:05.633567Z,46.51054353,8.47621782,-1379.465943,MwA,-4.082600511,1.07180807,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000119796,94.65577185,12
117,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxghabna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240423083335.893575.8085,induced or triggered event,2024-04-15T13:17:33.814070Z,46.51054132,8.476082243,-1392.043017,MwA,-3.999805189,1.179002385,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,1.45E-04,76.40558279,19
118,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxgivwaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131748.976884.23920,None,2024-04-15T13:17:38.784466Z,46.51053943,8.476217141,-1380.281232,MwA,-4.275587655,0.858269048,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.41E-05,173.7115688,7
119,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxgiwaaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131749.055114.24033,None,2024-04-15T13:17:38.800666Z,46.51050493,8.475990536,-1387.029417,MwA,-3.555851036,1.965584687,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.68E-05,102.3290635,12
120,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxgqgbtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131809.53807.25202,None,2024-04-15T13:17:58.775940Z,46.51052974,8.476021882,-1380.794683,MwA,-4.321781726,0.813816358,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.21E-05,102.8696449,6
121,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxhnanaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131910.591412.3215,not existing,2024-04-15T13:19:00.388205Z,46.51008231,8.476323355,-1373.702219,MwA,-3.030753251,3.597830115,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000232067,331.5001749,5
122,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxhtqrna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415131928.820819.4223,None,2024-04-15T13:19:18.293992Z,46.51053692,8.476220866,-1380.039747,MwA,-4.051344035,1.111079822,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.23E-04,101.3831355,12
123,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxinkhgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415132022.085705.6333,not existing,2024-04-15T13:20:11.709061Z,46.5107859,8.476180364,-1406.983917,MwA,-4.044725552,1.119578377,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.24E-04,284.6094206,5
124,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxjdgcaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415132104.856924.8329,None,2024-04-15T13:20:54.536107Z,46.51053163,8.476105829,-1401.232747,MwA,-4.292087106,0.842119502,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.19E-05,106.709272,8
125,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxjqzaaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415132141.814297.10223,None,2024-04-15T13:21:31.658159Z,46.51042667,8.47594764,-1395.520013,MwA,-3.896245174,1.328295469,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.22E-05,88.93213736,11
126,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxjuabgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240423085641.750637.8203,induced or triggered event,2024-04-15T13:21:39.879551Z,46.51047604,8.47591875,-1395.211478,MwA,-4.64378661,0.561725285,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,6.64E-05,157.3611212,6
127,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxjwkqtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415132156.648095.10899,None,2024-04-15T13:21:46.387760Z,46.51054093,8.476220398,-1379.49388,MwA,-4.170890962,0.968214979,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.97E-05,98.0546416,12
128,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxkiksaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415132229.054944.12419,None,2024-04-15T13:22:18.840143Z,46.51054058,8.47622692,-1379.696448,MwA,-4.029689312,1.13912825,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000127302,91.17478078,13
129,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxlcnbna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415132323.469835.14777,None,2024-04-15T13:23:13.166778Z,46.51054195,8.476215512,-1379.998492,MwA,-4.334063649,0.8023899,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.79E-05,189.9163033,6
130,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024hjxlikqtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240415132339.803793.15230,None,2024-04-15T13:23:29.140777Z,46.51042344,8.475982245,-1400.439159,MwA,-4.015546942,1.157827358,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.58E-05,77.36658049,11
